date,CO_mean,NO_mean,NO2_mean,NOX_mean,O3_mean,PM10_mean,PM2.5_mean,PMCO_mean,SO2_mean,activacion_doble_no_circula
09/06/2024,0.3507214428857715,2.86908077994429,17.128329297820823,19.92479108635097,48.68074324324324,42.25813953488372,28.7,12.496,2.543340380549683,0
09/07/2016,0.4595394736842105,11.31868131868132,17.935897435897434,29.223443223443223,35.210287443267774,35.79022403258656,16.136986301369863,19.832684824902724,1.6507936507936507,1
09/07/2017,0.5213223140495867,12.466135458167331,18.384462151394423,30.820717131474105,12.97635605006954,19.683698296836983,15.74921630094044,6.509615384615385,3.2794561933534743,0
09/07/2018,0.3931199999999999,15.68342644320298,20.38919925512104,35.981378026070765,26.01185185185185,39.7202216066482,20.545731707317078,22.004273504273502,1.434715821812596,0
09/07/2019,0.4265917602996255,13.300403225806452,23.0443686006826,36.91935483870968,34.82800608828006,37.45918367346939,22.48329048843188,16.952173913043477,1.222614840989399,0
09/07/2020,0.3680357142857143,9.3201581027668,19.425992779783392,28.784584980237156,23.64937388193202,21.235880398671096,11.647940074906368,8.525252525252526,1.3059033989266546,0
09/07/2021,0.3164410058027079,9.327902240325866,15.437722419928823,25.016293279022403,21.580847723704867,18.935384615384617,9.457627118644067,7.752688172043011,1.4758220502901354,0
09/07/2022,0.2462,5.881987577639752,16.55535390199637,22.36024844720497,25.381619937694705,26.32530120481928,13.996951219512194,11.118556701030927,4.537964458804524,0
09/07/2023,0.2986966292134831,3.332460732984293,15.419811320754716,18.787958115183248,34.47520661157025,18.90759075907591,11.289855072463768,6.679245283018868,1.1348314606741574,0
09/07/2024,0.3,4.696969696969697,16.091127098321344,20.727272727272727,25.258517034068134,28.065934065934066,11.842639593908627,9.595744680851064,1.1548974943052392,0
09/08/2016,0.6681268882175226,14.860232945091514,24.116472545757077,38.94342762063228,30.57307692307692,26.24130879345603,16.290575916230367,9.867424242424242,1.3748231966053748,0
09/08/2017,0.2817863397548161,6.778723404255319,15.227659574468085,22.01489361702128,22.92730210016155,29.803571428571427,13.424603174603174,15.007246376811594,5.258883248730965,0
09/08/2018,0.3066552901023891,11.70873786407767,20.78640776699029,32.411650485436894,30.089939024390244,33.217283950617286,20.55067567567568,14.832599118942731,2.4446337308347528,0
09/08/2019,0.3706204379562043,10.21802935010482,22.442307692307693,33.24528301886792,27.10542168674699,38.890449438202246,22.879256965944272,17.180487804878048,4.369747899159663,0
09/08/2020,0.2661231884057971,3.9934065934065934,13.379506641366223,17.4,21.740942028985508,12.508,9.33587786259542,3.4782608695652173,0.7440476190476191,0
09/08/2021,0.462331081081081,14.56686626746507,21.01570680628272,35.14570858283433,24.9765625,25.86646884272997,15.907738095238097,9.532994923857869,1.0445632798573976,0
09/08/2022,0.3002135922330097,7.0324825986078885,18.084291187739463,25.273781902552205,23.561467889908258,21.2248322147651,12.687707641196011,7.253658536585366,2.227969348659004,0
09/08/2023,0.285805785123967,7.243243243243243,17.276923076923076,25.43734643734644,38.29356060606061,25.64864864864865,10.694852941176473,11.7875,1.5347912524850895,0
09/08/2024,0.3692389006342494,7.844444444444444,19.833013435700572,27.626666666666665,31.42071197411003,33.73891625615764,16.80246913580247,13.704166666666667,2.386317907444668,0
09/09/2016,0.5936790923824959,22.08440366972477,24.020183486238533,46.05871559633027,31.99185888738128,48.56623931623932,22.027932960893853,26.861344537815125,3.9697428139183057,0
09/09/2017,0.3343122102009274,6.895833333333333,15.902083333333334,22.8125,15.796769851951549,12.411267605633803,7.668769716088328,4.911330049261084,3.087928464977645,0
09/09/2018,0.3161554192229038,8.087885985748219,18.173396674584325,26.23990498812352,42.13568773234201,34.246231155778894,24.07467532467533,10.51388888888889,3.610687022900764,0
09/09/2019,0.33359375,10.902116402116402,20.631914893617022,32.26190476190476,30.761092150170647,30.06229508196721,15.666666666666666,15.047619047619047,1.528756957328386,0
09/09/2020,0.2809210526315789,9.22554347826087,16.204347826086956,26.1875,24.24223602484472,25.219135802469136,13.933774834437086,10.038277511961722,1.0869565217391304,0
09/09/2021,0.2510830324909747,6.403470715835141,15.054716981132076,21.6941431670282,28.351681957186543,21.02409638554217,11.0955223880597,9.25,0.8256227758007118,0
09/09/2022,0.4127272727272728,14.945945945945946,19.48865619546248,34.94802494802495,34.06325301204819,28.96560196560197,15.246056782334383,14.02450980392157,3.1657559198542806,0
09/09/2023,0.2254427645788337,4.724815724815725,13.052410901467503,18.00982800982801,32.44401544401544,25.694524495677232,10.452702702702704,11.741258741258742,1.646,0
09/09/2024,0.584295154185022,10.749253731343284,28.031413612565444,39.038805970149255,27.568441064638783,40.305263157894736,23.55555555555556,12.758333333333333,3.945337620578778,0
09/10/2016,0.3077898550724637,3.6571969696969697,12.920454545454543,16.589015151515152,25.052419354838708,10.239583333333334,5.145214521452146,4.364583333333333,0.6318926974664679,0
09/10/2017,0.5641342756183746,13.800884955752212,23.8783185840708,37.69911504424779,29.83383233532934,31.635170603674545,18.541501976284582,10.697802197802195,1.4184952978056429,0
09/10/2018,0.4892100192678227,20.651442307692307,23.497596153846157,44.13701923076923,27.206132879045995,31.927648578811368,16.568840579710145,14.021857923497269,1.106090373280943,0
09/10/2019,0.2528846153846154,4.230607966457023,15.896309314586995,20.371069182389935,27.41452344931921,20.227011494252874,9.470414201183432,9.990783410138247,1.0618892508143325,0
09/10/2020,0.351101321585903,13.524630541871922,19.924151696606785,34.152709359605915,34.396946564885496,34.16867469879518,18.38511326860841,14.677570093457945,3.6294820717131473,0
09/10/2021,0.3307178631051752,6.062618595825427,16.52327447833066,22.84819734345351,30.142446043165467,33.44635193133047,19.569767441860463,12.27433628318584,5.255652173913044,0
09/10/2022,0.1578985507246376,3.515217391304348,12.44746376811594,16.071739130434782,22.131746031746037,11.03225806451613,5.146551724137931,4.981735159817352,0.9021739130434784,0
09/10/2023,0.3958928571428571,9.463675213675211,17.069148936170212,27.05982905982906,17.297709923664122,16.02364864864865,8.261780104712042,7.528301886792453,1.213307240704501,0
09/10/2024,0.3474753451676528,6.275862068965517,19.6784140969163,26.214285714285715,30.470784641068448,42.08411214953271,21.084942084942085,16.296610169491526,3.4726027397260277,0
09/11/2016,0.5899513776337115,17.00177304964539,24.361702127659573,41.34929078014184,11.583220568335587,20.91414141414141,17.38888888888889,6.572916666666667,2.204644412191582,0
09/11/2017,0.5135258358662613,16.276923076923076,28.74230769230769,45.0,25.79320531757755,62.18461538461538,35.24860335195531,29.14583333333333,16.793313069908816,0
09/11/2018,0.4859322033898305,27.83702213279678,25.046277665995976,52.82092555331992,25.41777777777778,48.68191721132898,19.474431818181817,29.671875,2.100840336134454,0
09/11/2019,0.2074766355140186,5.746438746438747,13.22463768115942,19.413105413105413,20.47783251231527,19.914956011730204,7.315789473684211,12.314102564102564,3.045816733067729,0
09/11/2020,0.4703463203463203,16.997354497354497,28.658008658008654,47.07936507936508,38.93333333333333,48.973214285714285,22.59294871794872,22.8125,3.320910973084886,0
09/11/2021,0.3752988047808765,14.55829596412556,26.548707753479125,41.33183856502242,27.96989966555184,50.6848635235732,26.025974025974023,23.21693121693122,8.253763440860215,0
09/11/2022,0.3693173431734317,14.805739514348788,20.57380073800738,35.62693156732892,23.061769616026712,35.03154574132492,14.892976588628764,19.527950310559007,2.6242774566473988,0
09/11/2023,0.5129670329670329,12.594433399602384,28.104377104377104,41.43737574552684,31.172176308539942,45.58811040339703,19.048128342245988,20.728448275862068,2.789565217391304,0
09/11/2024,0.5230333333333334,22.870833333333334,23.14782608695652,46.2875,21.291666666666668,44.95174262734584,16.235135135135135,21.97087378640777,1.483695652173913,0
09/12/2016,0.4560975609756097,8.587548638132295,18.420233463035014,27.005836575875488,16.51298701298701,33.77173913043478,13.258720930232558,20.9375,3.48,0
09/12/2017,0.4599999999999999,14.158316633266534,25.69739478957916,39.8496993987976,19.351432880844644,45.85138004246284,18.892473118279568,29.927480916030536,11.928012519561817,0
09/12/2018,0.4970633693972179,16.362179487179485,22.709935897435894,39.04647435897436,25.07198952879581,43.22174840085288,21.604046242774565,20.940711462450597,3.1057023643949933,0
09/12/2019,0.7244060475161986,36.06575963718821,36.09142857142857,74.20408163265306,30.511627906976745,61.41139240506329,25.846511627906978,33.609756097560975,3.21731123388582,0
09/12/2020,0.3993135011441647,17.124338624338623,29.348583877995644,47.11375661375661,23.58333333333333,42.21372031662269,22.289473684210527,20.283898305084747,11.221294363256783,0
09/12/2021,0.8035149384885765,26.312625250501004,43.454072790294624,69.92585170340682,37.31502423263328,73.94988066825776,38.744,34.58874458874459,2.797127468581688,0
09/12/2022,0.5456140350877193,19.53027139874739,29.134851138353767,49.55114822546973,24.23474178403756,62.93523316062176,35.70674486803519,26.466666666666665,3.0456140350877194,0
09/12/2023,0.7496833333333334,25.224206349206348,30.266666666666666,56.87103174603175,25.310897435897434,38.71712158808933,22.126315789473683,14.260536398467432,2.3871527777777777,0
09/12/2024,0.8747887323943662,31.142056074766355,35.31111111111111,67.37383177570094,31.16133333333333,57.02267002518892,25.820728291316527,27.52112676056338,3.99344262295082,0
10/01/2016,0.6180555555555556,16.52019002375297,21.63420427553444,38.1686460807601,16.76909722222222,27.02552204176334,8.932258064516128,13.104166666666666,1.3486842105263157,0
10/01/2017,0.9144499178981936,36.452513966480446,38.06703910614525,74.49348230912477,23.20767195767196,62.423887587822016,27.053125,31.516129032258064,16.761102603369064,0
10/01/2018,0.900907441016334,45.31881188118812,46.54257425742574,91.85940594059406,32.435483870967744,92.43799472295514,41.84142394822006,45.8125,8.7140549273021,0
10/01/2019,0.3230529595015576,6.323426573426573,22.785381026438568,29.67832167832168,29.952247191011235,46.15513626834382,23.35774647887324,21.65267175572519,3.611694152923538,0
10/01/2020,0.5105065666041276,31.296629213483147,28.64245810055866,60.56404494382023,22.101978691019788,50.96706586826348,19.651465798045603,29.53179190751445,1.9739583333333333,0
10/01/2021,0.2797348484848485,7.743589743589744,14.076190476190476,22.06993006993007,20.68521739130435,24.48048048048048,11.96996996996997,10.121495327102805,0.7978142076502732,0
10/01/2022,0.2849668874172185,12.454545454545457,17.469162995594715,30.22077922077922,22.91823899371069,37.14905149051491,14.154605263157896,15.136094674556212,2.121287128712871,0
10/01/2023,0.594693520140105,18.340471092077088,30.7005444646098,49.82869379014989,33.17693522906793,57.95397489539749,28.34048257372654,25.29583333333333,3.337078651685393,0
10/01/2024,0.5433648393194707,23.245049504950494,23.61640798226164,47.13613861386138,23.24907749077491,40.81935483870968,10.558333333333334,24.608938547486037,0.9678068410462776,0
10/02/2016,0.7451127819548873,22.685393258426966,37.90730337078652,60.592696629213485,16.96564885496183,59.57936507936508,33.00262467191601,29.946969696969692,25.55454545454545,0
10/02/2017,0.8314401622718053,23.572727272727278,36.77727272727272,60.36818181818182,35.03674121405751,67.61503416856492,32.32065217391305,35.524,10.928308823529411,0
10/02/2018,0.3867003367003366,19.180701754385964,22.250877192982458,41.424561403508775,19.05873015873016,28.13447432762836,16.48948948948949,12.600840336134452,2.8028169014084505,0
10/02/2019,0.3651438240270728,11.107078039927403,20.44694533762058,32.099818511796734,32.373198847262245,44.18510638297872,19.730666666666668,22.03501945525292,5.428792569659443,0
10/02/2020,0.551948051948052,23.360887096774192,26.155405405405407,50.26209677419355,28.97023809523809,46.0997442455243,17.95108695652174,27.08888888888889,2.73993288590604,0
10/02/2021,0.5156043956043956,14.81058495821727,25.874709976798144,42.06406685236769,26.84133611691023,46.35880398671096,23.45833333333333,20.685185185185187,3.159313725490196,0
10/02/2022,0.393290676416819,23.37708333333333,18.646748681898067,42.3625,21.17725752508361,34.80952380952381,9.933566433566432,15.718390804597702,1.9001996007984032,0
10/02/2023,0.507776025236593,15.54335260115607,25.48772504091653,41.653179190751445,30.96358118361153,59.821917808219176,28.126153846153848,27.81868131868132,4.020220588235294,0
10/02/2024,0.6199078341013825,22.88144329896907,24.876168224299064,47.44072164948454,29.99051233396585,53.08127208480565,21.77821011673152,27.438709677419357,1.5891647855530473,0
10/03/2016,0.2930174563591022,2.968215158924205,10.374083129584353,13.312958435207824,46.04382470119522,17.25901639344262,5.087412587412588,11.65686274509804,0.8455882352941176,0
10/03/2017,0.7841483979763912,24.497354497354497,31.573192239858905,56.042328042328045,32.52021563342318,51.38900634249472,31.81382978723404,20.09230769230769,5.571026722925457,0
10/03/2018,0.60508166969147,21.657258064516128,30.913306451612904,52.542338709677416,39.15422077922078,55.17892156862745,29.104166666666668,27.02083333333333,1.885,0
10/03/2019,0.3635634028892456,7.796521739130434,20.823529411764707,29.25217391304348,40.65181058495822,57.25833333333333,29.80987654320988,28.63888888888889,4.3353941267387945,0
10/03/2020,0.2832512315270936,7.317843866171004,22.39968404423381,30.237918215613384,35.98439716312057,57.15820895522389,25.643916913946587,32.14141414141414,11.577049180327869,0
10/03/2021,0.4642259414225941,23.473537604456823,24.98021978021978,49.19220055710306,23.12167300380228,55.17910447761194,19.67567567567568,34.87567567567567,2.447136563876652,0
10/03/2022,0.27792656587473,12.537313432835822,15.823529411764708,28.19402985074627,28.982889733840302,48.34864864864865,13.782312925170068,28.418181818181814,1.2209026128266034,0
10/03/2023,0.5104081632653061,23.82970297029703,26.528596187175044,50.73861386138614,29.271532846715328,57.978155339805824,20.70434782608696,28.78531073446328,1.7470288624787775,0
10/03/2024,0.4020890410958904,5.66147859922179,20.388034188034187,26.19260700389105,33.43424657534246,53.35074626865672,27.481159420289856,23.53090909090909,8.376470588235295,0
10/04/2016,0.6544973544973546,8.58206106870229,24.04580152671756,32.60114503816794,48.26113671274962,53.64435146443515,29.947916666666668,24.549242424242426,2.470695970695971,0
10/04/2017,0.6206963249516441,13.89018691588785,25.764018691588785,39.63551401869159,49.766666666666666,58.2648401826484,32.85479452054795,26.41538461538461,2.2481617647058822,0
10/04/2018,0.3695726495726496,12.489837398373984,22.36382113821138,34.85569105691057,36.66554054054054,45.75133689839572,24.66551724137931,19.976958525345623,1.2676518883415435,0
10/04/2019,0.3787072243346007,16.514285714285716,23.92682926829268,41.25892857142857,49.47560975609756,48.48545861297539,24.73728813559322,25.27692307692308,1.8232323232323235,1
10/04/2020,0.2288590604026845,4.67680608365019,13.518578352180937,18.61026615969582,45.07971014492754,36.21138211382114,23.75358166189112,15.888349514563108,2.164983164983165,0
10/04/2021,0.3515657620041754,8.533169533169533,22.31013916500994,31.92874692874693,44.88270377733598,48.7057057057057,24.4855305466238,18.43979057591623,1.910536779324056,0
10/04/2022,0.4709454545454545,12.206680584551147,20.971978984238177,33.90187891440501,36.714983713355046,36.018348623853214,23.359649122807017,10.429268292682927,1.4419014084507042,0
10/04/2023,0.3551351351351351,6.269340974212034,19.32535885167464,25.616045845272208,29.512059369202227,30.839285714285715,19.234113712374583,10.672619047619047,4.131506849315069,0
10/04/2024,0.2692584269662921,5.314705882352941,15.6275,20.72058823529412,38.44827586206897,38.94164456233422,16.521035598705502,18.84518828451883,1.054054054054054,0
10/05/2016,0.6581818181818182,13.034749034749035,25.45173745173745,38.5019305019305,52.6051051051051,46.09188034188034,28.27368421052632,17.75095785440613,3.453531598513011,0
10/05/2017,0.7341880341880341,13.247844827586206,30.454741379310345,43.6573275862069,45.1063829787234,62.46829268292683,40.984709480122326,24.904761904761905,7.535303776683087,0
10/05/2018,0.3192789968652037,10.08,23.01904761904762,33.07047619047619,44.70887918486172,38.224489795918366,21.46417445482866,17.65841584158416,4.171875,0
10/05/2019,0.4246575342465753,15.307407407407409,19.78267716535433,35.272222222222226,42.477438136826784,64.71428571428571,40.91139240506329,20.126506024096383,1.4794520547945205,0
10/05/2020,0.1469387755102041,1.8110687022900764,11.11241610738255,13.202290076335878,45.25948406676783,26.789115646258505,17.870307167235495,7.831460674157303,1.5711892797319933,0
10/05/2021,0.3017770597738288,6.112810707456979,16.982229402261712,23.54684512428298,46.08395802098951,31.490625,21.97897897897898,8.67065868263473,2.938704028021016,0
10/05/2022,0.3429622641509434,12.98326359832636,19.659649122807014,33.48953974895397,37.494152046783626,47.47222222222222,18.72030651340996,20.72463768115942,1.8774080560420316,0
10/05/2023,0.5051105651105652,15.64225352112676,25.60091743119266,41.709859154929575,33.36570247933884,42.416058394160586,23.729411764705883,16.266666666666666,1.481012658227848,0
10/05/2024,0.3741176470588235,10.276923076923078,24.302325581395348,34.674358974358974,51.41607142857143,52.91841491841492,23.488826815642454,25.392857142857142,1.6948051948051948,1
10/06/2016,0.6537993920972645,10.891459074733095,31.43594306049822,42.32562277580071,42.47612732095491,48.840085287846485,30.40966921119593,16.985347985347985,2.9032738095238093,0
10/06/2017,0.5916666666666667,12.37651821862348,24.455465587044536,36.81781376518219,46.22680412371134,46.08684210526316,25.45555555555556,17.537037037037038,2.745393634840871,0
10/06/2018,0.3075085324232082,6.444444444444445,16.26851851851852,22.61111111111111,33.61363636363637,31.348148148148148,17.57831325301205,14.736401673640168,1.5466893039049237,0
10/06/2019,0.2105008077544426,6.590740740740741,14.227987421383649,21.116666666666667,43.846774193548384,36.70631067961165,16.776315789473685,17.59090909090909,0.9823434991974318,0
10/06/2020,0.2401559454191033,6.398452611218569,14.964601769911503,21.58220502901354,35.46938775510204,34.43109540636043,15.637010676156583,16.502673796791445,1.3634751773049645,0
10/06/2021,0.2184563758389261,6.412408759124087,16.801612903225806,23.27919708029197,26.975155279503102,23.50938337801609,11.714754098360656,9.257142857142858,4.439597315436242,0
10/06/2022,0.3416777041942604,9.591928251121075,19.69260700389105,29.179372197309416,29.740399385560675,31.324242424242424,14.8,13.57246376811594,1.5126582278481011,0
10/06/2023,0.4068909512761021,8.900783289817232,20.88571428571429,30.94516971279373,45.71428571428572,44.806060606060605,22.386973180076627,16.698795180722893,1.6688741721854303,0
10/06/2024,0.3923655913978494,5.649411764705882,19.86262626262626,25.63764705882353,37.74645892351275,34.46024096385542,20.963380281690142,11.853061224489796,0.9747292418772564,0
10/07/2016,0.4706336939721793,6.147157190635451,18.232441471571907,24.3494983277592,36.263945578231294,43.600401606425706,23.19736842105263,20.38403041825095,4.8809891808346215,0
10/07/2017,0.7254273504273504,19.204938271604934,28.86172839506173,48.10864197530864,16.93103448275862,27.35388127853881,19.71043771043771,9.18859649122807,3.1971066907775767,0
10/07/2018,0.2735690235690236,12.770833333333334,18.704166666666666,31.385416666666668,25.40842787682334,26.143603133159267,14.604501607717042,13.020325203252032,1.408403361344538,0
10/07/2019,0.2712686567164179,6.580645161290323,20.76689189189189,27.64516129032258,26.651908396946563,28.672774869109947,18.09893048128342,12.65158371040724,4.482332155477032,0
10/07/2020,0.3702838063439065,10.891840607210629,18.13217391304348,29.13662239089184,29.94991652754591,27.25,13.972136222910216,12.466346153846152,1.0400667779632722,0
10/07/2021,0.3902152641878669,8.008163265306122,19.072953736654803,27.11020408163265,28.93883792048929,29.875661375661377,17.834375,10.649214659685864,1.303370786516854,0
10/07/2022,0.1998724954462659,4.583850931677019,12.770491803278688,17.51345755693582,35.533646322378715,25.69371727748691,15.503184713375797,8.910112359550562,4.063106796116505,0
10/07/2023,0.3557803468208093,8.102908277404921,18.674747474747477,26.88366890380313,24.85278276481149,23.94178082191781,12.437735849056605,9.986928104575163,1.304263565891473,0
10/07/2024,0.3443496801705757,6.858921161825726,16.8125,23.738589211618255,14.939837398373983,16.591304347826085,8.217821782178218,6.240875912408759,0.8,0
10/08/2016,0.5728787878787879,11.977309562398704,24.07617504051864,36.07131280388979,25.231754161331622,23.04320987654321,11.526315789473683,11.874509803921567,1.53954802259887,0
10/08/2017,0.4282934131736527,13.681159420289855,16.92391304347826,30.57971014492753,12.927792915531334,14.617886178861788,7.427027027027027,8.86734693877551,2.093390804597701,0
10/08/2018,0.3709923664122137,11.570539419087137,24.79045643153527,36.267634854771785,33.77796052631579,28.282442748091604,21.97923875432526,9.104545454545455,2.2952029520295203,0
10/08/2019,0.2151685393258427,8.605922551252847,14.717514124293784,23.74487471526196,19.961783439490446,21.960843373493976,12.596666666666666,10.521052631578948,1.4928571428571429,0
10/08/2020,0.372,9.76777251184834,18.381147540983605,27.644549763033176,19.312380952380952,19.014388489208635,12.74164133738602,6.962765957446808,0.9232365145228216,0
10/08/2021,0.2887931034482758,10.11340206185567,15.838420107719928,25.69896907216495,30.461049284578696,28.76271186440678,14.201780415430267,13.413953488372092,1.3707865168539326,0
10/08/2022,0.3659469696969697,12.569124423963132,18.80038022813688,31.66359447004608,28.38433515482696,26.015873015873016,14.90443686006826,10.455555555555556,1.245247148288973,0
10/08/2023,0.3619672131147541,5.839160839160839,21.886554621848735,28.806526806526808,38.02300884955752,27.623853211009173,13.591503267973856,11.645962732919257,1.5957854406130267,0
10/08/2024,0.3428007889546351,6.529045643153527,18.574007220216608,25.09128630705394,26.138674884437595,25.58040201005025,15.4214463840399,9.292372881355933,1.216699801192843,0
10/09/2016,0.49712,15.682210708117443,21.6286701208981,37.31951640759931,35.28364116094987,49.0503144654088,22.28157894736842,27.35632183908046,4.472103004291846,0
10/09/2017,0.2674528301886792,5.067653276955602,12.505285412262156,17.572938689217757,19.636612021857925,11.842900302114804,6.253205128205129,5.343434343434343,0.952959028831563,0
10/09/2018,0.3314432989690721,9.954901960784314,20.96470588235294,30.866666666666667,31.51769911504425,38.01030927835052,23.28373702422145,13.64824120603015,3.2180094786729856,0
10/09/2019,0.3475806451612903,9.349397590361448,20.497512437810947,30.44277108433735,26.66943866943867,30.0974025974026,18.04014598540146,12.625,3.161662817551963,0
10/09/2020,0.323989898989899,9.26126126126126,17.73798076923077,27.57057057057057,22.51141552511416,22.802588996763756,15.27946127946128,8.748768472906404,1.484412470023981,0
10/09/2021,0.2224043715846994,3.331941544885177,13.663636363636364,17.308977035490607,33.36268656716418,22.59628770301624,9.831932773109244,12.195348837209302,0.6724738675958188,0
10/09/2022,0.4049214659685864,13.895833333333334,19.73076923076923,34.125,35.890577507598785,32.76885644768856,16.288524590163934,15.145631067961164,1.4036363636363636,0
10/09/2023,0.1635103926096997,2.299019607843137,9.660416666666666,12.095588235294118,31.210227272727277,19.21321321321321,7.25,9.48780487804878,0.9126984126984128,0
10/09/2024,0.4951548672566371,8.990963855421686,22.923684210526314,32.39156626506024,24.86753731343284,28.680851063829788,18.555,8.46218487394958,3.717532467532468,0
10/10/2016,0.3916349809885932,6.872255489021956,18.87824351297405,25.724550898203592,29.98459383753501,22.034666666666663,9.926666666666666,9.64021164021164,1.5162790697674418,0
10/10/2017,0.3641952983725136,10.76086956521739,18.15217391304348,28.88695652173913,23.848200312989047,28.950276243093924,12.713080168776372,12.923976608187134,1.3658536585365857,0
10/10/2018,0.5546728971962617,20.309297912713472,29.146110056925995,49.40607210626186,23.377808988764045,34.910628019323674,24.63210702341137,12.598039215686274,1.3659711075441412,0
10/10/2019,0.346304347826087,8.286046511627907,18.03307392996109,26.81860465116279,25.935749588138385,31.28272251308901,16.894444444444446,13.244239631336406,3.58745247148289,0
10/10/2020,0.3365914786967419,11.877142857142855,17.428571428571427,29.888571428571428,40.50219298245614,30.91842900302115,16.157556270096464,13.027906976744186,1.7333333333333334,0
10/10/2021,0.349,8.842504743833016,15.881028938906752,25.058823529411764,26.34870317002882,21.42820512820513,8.562248995983936,8.521472392638037,1.3201438848920863,0
10/10/2022,0.2387084870848708,6.978118161925602,17.290676416819014,24.577680525164112,25.208196721311477,19.65691489361702,7.23342939481268,10.25943396226415,0.935064935064935,0
10/10/2023,0.3250533807829182,8.190965092402465,12.288164665523157,20.655030800821358,15.213432835820896,9.795348837209302,4.469512195121951,5.245283018867925,1.025844930417495,0
10/10/2024,0.3898399999999999,13.825520833333334,20.858796296296298,34.8515625,28.68288590604027,35.61214953271028,11.361867704280156,15.805084745762713,4.378190255220417,0
10/11/2016,0.6866115702479338,25.78860294117647,29.30698529411765,55.088235294117645,7.821011673151751,29.855745721271397,23.08383233532934,9.96788990825688,9.492603550295858,0
10/11/2017,0.5371601208459215,20.546332046332047,24.93629343629344,45.46911196911197,23.575801749271136,51.48181818181818,25.603988603988604,25.84051724137931,8.3987915407855,0
10/11/2018,0.2978114478114478,7.491869918699187,20.12804878048781,27.54471544715447,28.45403111739745,36.22799097065463,18.87987987987988,19.13502109704641,3.4348561759729277,0
10/11/2019,0.3958333333333333,11.325980392156865,17.072916666666668,29.110294117647054,23.29325513196481,32.03693181818182,17.399350649350648,15.709090909090907,5.501736111111111,0
10/11/2020,0.4650763358778625,17.9088785046729,30.267175572519083,49.41588785046729,35.88364249578415,53.27272727272727,22.88636363636364,27.44148936170213,3.0255474452554743,0
10/11/2021,0.537417943107221,18.543478260869566,30.48008385744235,50.11352657004831,41.55343511450382,55.40087145969499,24.96657381615599,24.24090909090909,4.413965087281795,0
10/11/2022,0.5280496453900709,23.20217391304348,25.27911275415897,48.880434782608695,23.87142857142857,41.62264150943396,17.46875,22.63125,2.8203703703703704,0
10/11/2023,0.6193658536585366,15.928571428571429,29.9185667752443,46.73938223938224,30.568862275449103,45.6712962962963,27.636103151862464,14.560975609756095,2.0123456790123457,0
10/11/2024,0.4617028380634391,15.319415448851776,20.829565217391306,36.51983298538622,24.523099850968705,37.88700564971752,18.065934065934066,16.698492462311556,1.67513611615245,0
10/12/2016,0.4809667673716011,11.507186858316222,18.862422997946613,30.36550308008213,17.797953964194374,28.6941431670282,12.546511627906977,15.72566371681416,3.058309037900875,0
10/12/2017,0.4435726210350584,11.772908366533864,25.53585657370518,37.31673306772908,24.241430700447093,38.91471215351813,17.3203125,21.28409090909091,23.816074188562595,0
10/12/2018,0.5469291338582677,15.319796954314722,29.006768189509305,44.323181049069376,19.41388518024032,57.30303030303031,37.531976744186046,24.81048387096774,27.311614730878187,0
10/12/2019,0.5956063268892794,26.47001934235977,34.44861337683523,62.36363636363637,31.20519835841313,65.24735729386892,26.359154929577464,33.21527777777778,2.592248062015504,0
10/12/2020,0.4637826961770623,22.070422535211268,27.8253358925144,51.45774647887324,32.57785467128028,51.63806970509384,22.474934036939317,24.76793248945148,4.381651376146789,0
10/12/2021,0.798989898989899,27.534278959810877,41.48185483870968,70.74231678486997,42.55536028119508,69.04387990762125,36.09264305177112,31.38157894736842,2.3844621513944224,0
10/12/2022,0.5664521739130435,24.577639751552795,25.84173913043478,51.4120082815735,27.86806596701649,49.72422680412371,23.91253644314869,23.420765027322403,2.8730434782608696,0
10/12/2023,0.4718729096989966,10.467196819085489,21.190635451505017,31.978131212723657,19.922829581993568,28.29581151832461,16.874285714285715,11.907630522088354,4.024390243902439,0
10/12/2024,0.9426203208556152,31.637898686679176,38.888712241653415,71.33395872420263,34.38933333333333,63.90574712643678,29.088948787061994,29.590308370044053,3.3059210526315788,0
11/01/2016,0.8253968253968254,35.00269541778976,24.16981132075472,59.16711590296496,23.722672064777328,37.0304449648712,9.73941368078176,22.157068062827225,1.6240601503759398,0
11/01/2017,0.9968460111317252,37.7223382045929,39.89770354906055,77.57828810020877,33.11764705882353,67.91100702576112,27.984984984984983,35.82790697674419,4.827338129496403,0
11/01/2018,0.8054744525547445,34.65151515151515,44.41856060606061,79.10227272727273,33.13680781758958,84.49748743718592,43.2275641025641,41.265625,4.686728395061729,0
11/01/2019,0.4604651162790698,20.020942408376964,25.294573643410853,45.96858638743456,30.90566037735849,51.00427350427351,24.140449438202246,24.880769230769232,2.874439461883408,0
11/01/2020,0.4530275229357798,21.144124168514413,28.29067641681901,50.16851441241685,29.1664167916042,49.75815217391305,22.87463556851312,26.86633663366337,3.2684563758389262,0
11/01/2021,0.3706106870229007,15.72429906542056,18.68320610687023,35.1588785046729,15.681208053691275,34.13354037267081,13.822368421052632,13.39572192513369,2.158759124087591,0
11/01/2022,0.2855345911949685,10.411917098445596,17.415137614678898,27.769430051813472,16.17047817047817,25.652996845425868,10.714285714285714,13.217948717948715,1.3863080684596576,0
