date,id_parameter,max_meteorologia,min_meteorologia,mean_meteorologia,activacion_doble_no_circula
13/12/2023,WSP,3.7,0.0,1.2336116910229644,0
13/12/2024,RH,100.0,16.0,50.24561403508772,0
13/12/2024,TMP,26.2,1.5,15.926225490196078,0
13/12/2024,WDR,360.0,0.0,186.5875,0
13/12/2024,WSP,10.3,0.1,3.8822916666666667,0
14/01/2016,PBa,,,,0
14/01/2016,RH,100.0,34.0,66.89962121212122,0
14/01/2016,TMP,22.0,4.4,12.93996212121212,0
14/01/2016,WDR,360.0,4.0,182.52651515151516,0
14/01/2016,WSP,9.8,0.1,3.116098484848485,0
14/01/2017,PBa,,,,0
14/01/2017,RH,98.0,12.0,53.971698113207545,0
14/01/2017,TMP,23.6,-3.1,12.088490566037736,0
14/01/2017,WDR,360.0,1.0,169.15849056603773,0
14/01/2017,WSP,6.2,0.0,1.6733962264150943,0
14/01/2018,PBa,,,,0
14/01/2018,RH,92.0,13.0,47.931089743589745,0
14/01/2018,TMP,19.5,-6.0,8.178187919463086,0
14/01/2018,WDR,360.0,1.0,208.52333333333334,0
14/01/2018,WSP,5.7,0.3,1.9901666666666664,0
14/01/2019,PBa,,,,0
14/01/2019,RH,93.0,26.0,64.36882129277566,0
14/01/2019,TMP,21.7,1.9,12.797560975609757,0
14/01/2019,WDR,360.0,0.0,236.74916387959865,0
14/01/2019,WSP,4.8,0.2,1.9816053511705685,0
14/01/2020,PBa,,,,0
14/01/2020,RH,94.0,21.0,55.173611111111114,0
14/01/2020,TMP,26.3,1.8,15.528365384615386,0
14/01/2020,WDR,358.0,3.0,163.21395348837208,0
14/01/2020,WSP,6.9,0.0,1.9812403100775196,0
14/01/2021,PBa,,,,0
14/01/2021,RH,88.0,26.0,50.55666003976143,0
14/01/2021,TMP,23.9,4.6,14.945328031809145,0
14/01/2021,WDR,359.0,0.0,193.80869565217392,0
14/01/2021,WSP,7.1,0.2,1.8476521739130436,0
14/01/2022,PBa,,,,0
14/01/2022,RH,100.0,3.0,44.05857740585774,0
14/01/2022,TMP,28.1,2.0,13.707531380753137,0
14/01/2022,WDR,360.0,1.0,183.68441064638785,0
14/01/2022,WSP,5.1,0.0,1.5899239543726236,0
14/01/2023,RH,80.0,5.0,38.15613382899628,0
14/01/2023,TMP,21.9,-0.6,11.327125506072875,0
14/01/2023,WDR,360.0,1.0,177.03891050583658,0
14/01/2023,WSP,7.1,0.1,1.5636186770428016,0
14/01/2024,RH,98.0,10.0,40.19340659340659,0
14/01/2024,TMP,26.0,2.0,15.578817733990148,0
14/01/2024,WDR,359.0,0.0,156.3240997229917,0
14/01/2024,WSP,11.4,0.5,3.8210526315789477,0
14/02/2016,PBa,,,,0
14/02/2016,RH,89.0,8.0,37.47666666666667,0
14/02/2016,TMP,26.0,-3.9,12.938063439065107,0
14/02/2016,WDR,360.0,1.0,165.48263888888889,0
14/02/2016,WSP,5.1,0.1,1.5791666666666666,0
14/02/2017,PBa,,,,0
14/02/2017,RH,93.0,12.0,46.32673267326733,0
14/02/2017,TMP,26.3,1.7,15.904467353951889,0
14/02/2017,WDR,359.0,2.0,184.62932454695223,0
14/02/2017,WSP,8.0,0.0,2.215650741350906,0
14/02/2018,PBa,,,,0
14/02/2018,RH,95.0,26.0,61.302284710017574,0
14/02/2018,TMP,25.1,5.2,15.21467889908257,0
14/02/2018,WDR,360.0,1.0,169.58381502890174,0
14/02/2018,WSP,6.7,0.0,2.1159922928709056,0
14/02/2019,PBa,,,,0
14/02/2019,RH,98.0,25.0,59.845173041894355,0
14/02/2019,TMP,26.5,2.7,16.349214659685863,0
14/02/2019,WDR,359.0,2.0,178.4219001610306,0
14/02/2019,WSP,6.8,0.0,1.838486312399356,0
14/02/2020,PBa,,,,0
14/02/2020,RH,93.0,25.0,62.90693430656934,0
14/02/2020,TMP,26.4,3.3,15.145602605863191,0
14/02/2020,WDR,360.0,0.0,149.65378670788255,0
14/02/2020,WSP,7.3,0.2,1.924884080370943,0
14/02/2021,PBa,,,,0
14/02/2021,RH,72.0,1.0,26.892543859649123,0
14/02/2021,TMP,25.5,0.3,14.191911764705884,0
14/02/2021,WDR,353.0,4.0,169.07456140350877,0
14/02/2021,WSP,8.6,0.2,3.1271929824561404,0
14/02/2022,PBa,,,,0
14/02/2022,RH,100.0,24.0,60.0171102661597,0
14/02/2022,TMP,24.2,2.1,12.667870722433461,0
14/02/2022,WDR,360.0,1.0,168.4090909090909,0
14/02/2022,WSP,5.9,0.1,1.6654545454545455,0
14/02/2023,RH,84.0,14.0,42.43405676126878,0
14/02/2023,TMP,26.8,2.7,16.770304975922954,0
14/02/2023,WDR,359.0,2.0,178.545746388443,0
14/02/2023,WSP,10.4,0.1,2.836918138041734,0
14/02/2024,RH,100.0,19.0,44.788413098236774,0
14/02/2024,TMP,24.0,0.0,15.055555555555555,0
14/02/2024,WDR,360.0,0.0,168.3644859813084,0
14/02/2024,WSP,11.6,0.7,4.097819314641745,0
14/03/2016,PBa,,,,1
14/03/2016,RH,80.0,11.0,37.68560606060606,1
14/03/2016,TMP,29.7,6.7,18.312121212121212,1
14/03/2016,WDR,360.0,3.0,147.16468253968253,1
14/03/2016,WSP,5.9,0.2,1.738888888888889,1
14/03/2017,PBa,,,,0
14/03/2017,RH,95.0,21.0,54.47138047138047,0
14/03/2017,TMP,23.9,0.4,13.26199649737303,0
14/03/2017,WDR,359.0,0.0,175.04028021015762,0
14/03/2017,WSP,8.4,0.1,1.9019264448336253,0
14/03/2018,PBa,,,,0
14/03/2018,RH,98.0,21.0,55.67432950191571,0
14/03/2018,TMP,28.7,5.1,16.979116465863456,0
14/03/2018,WDR,359.0,1.0,173.1270588235294,0
14/03/2018,WSP,7.7,0.4,2.003764705882353,0
14/03/2019,PBa,,,,0
14/03/2019,RH,85.0,15.0,39.07065217391305,0
14/03/2019,TMP,30.0,2.8,19.61267361111111,0
14/03/2019,WDR,359.0,1.0,155.86160714285714,0
14/03/2019,WSP,9.4,0.1,2.1413690476190474,0
14/03/2020,PBa,,,,0
14/03/2020,RH,82.0,12.0,39.672348484848484,0
14/03/2020,TMP,30.2,6.1,19.393939393939394,0
14/03/2020,WDR,360.0,1.0,204.5058430717863,0
14/03/2020,WSP,7.4,0.4,2.134390651085142,0
14/03/2021,PBa,,,,0
14/03/2021,RH,78.0,9.0,35.03947368421053,0
14/03/2021,TMP,30.0,4.5,19.225980392156863,0
14/03/2021,WDR,359.0,0.0,171.23908918406073,0
14/03/2021,WSP,7.1,0.1,1.9034155597722962,0
14/03/2022,PBa,,,,0
14/03/2022,RH,100.0,9.0,44.60173913043478,0
14/03/2022,TMP,30.2,3.3,18.023652173913042,0
14/03/2022,WDR,358.0,0.0,166.19630872483222,0
14/03/2022,WSP,6.7,0.0,2.017281879194631,0
14/03/2023,RH,94.0,14.0,46.009630818619584,0
14/03/2023,TMP,25.5,3.1,15.461155698234348,0
14/03/2023,WDR,359.0,1.0,153.4991974317817,0
14/03/2023,WSP,11.0,0.1,2.1640449438202247,0
14/03/2024,RH,89.0,4.0,26.483490566037737,0
14/03/2024,TMP,30.3,2.4,19.58032345013477,0
14/03/2024,WDR,358.0,1.0,159.82178217821783,0
14/03/2024,WSP,19.7,0.2,5.2106435643564355,0
14/04/2016,PBa,,,,0
14/04/2016,RH,95.0,6.0,36.461666666666666,0
14/04/2016,TMP,31.8,2.7,20.108666666666668,0
14/04/2016,WDR,358.0,1.0,192.79166666666666,0
14/04/2016,WSP,8.0,0.1,2.0887152777777778,0
14/04/2017,PBa,,,,0
14/04/2017,RH,98.0,16.0,53.33913043478261,0
14/04/2017,TMP,26.2,3.1,16.76551724137931,0
14/04/2017,WDR,360.0,0.0,181.1602671118531,0
14/04/2017,WSP,7.9,0.3,2.047078464106845,0
14/04/2018,PBa,,,,0
14/04/2018,RH,86.0,12.0,36.119496855345915,0
14/04/2018,TMP,26.4,1.3,18.252538631346578,0
14/04/2018,WDR,352.0,12.0,185.53556485355648,0
14/04/2018,WSP,7.6,0.2,2.62928870292887,0
14/04/2019,PBa,,,,0
14/04/2019,RH,76.0,7.0,28.81547619047619,0
14/04/2019,TMP,29.9,2.7,17.97857142857143,0
14/04/2019,WDR,360.0,0.0,184.03298611111111,0
14/04/2019,WSP,7.4,0.1,2.246875,0
14/04/2020,PBa,,,,0
14/04/2020,RH,83.0,11.0,31.764065335753177,0
14/04/2020,TMP,32.8,4.4,21.173076923076923,0
14/04/2020,WDR,354.0,0.0,168.6910994764398,0
14/04/2020,WSP,9.7,0.2,2.7109947643979058,0
14/04/2021,PBa,,,,0
14/04/2021,RH,96.0,16.0,48.40674603174603,0
14/04/2021,TMP,29.2,4.9,17.61522727272727,0
14/04/2021,WDR,360.0,1.0,173.88992537313433,0
14/04/2021,WSP,11.5,0.0,2.1126865671641792,0
14/04/2022,PBa,,,,0
14/04/2022,RH,85.0,15.0,40.83141762452107,0
14/04/2022,TMP,30.6,7.7,20.6727969348659,0
14/04/2022,WDR,360.0,0.0,179.65105008077543,0
14/04/2022,WSP,6.7,0.1,1.9481421647819064,0
14/04/2023,RH,93.0,13.0,36.86054421768708,0
14/04/2023,TMP,29.8,1.7,17.74608843537415,0
14/04/2023,WDR,357.0,4.0,167.96428571428572,0
14/04/2023,WSP,9.1,0.0,2.384183673469388,0
14/04/2024,RH,95.0,3.0,29.417989417989418,0
14/04/2024,TMP,35.0,2.0,20.919090909090908,0
14/04/2024,WDR,359.0,1.0,167.38622754491018,0
14/04/2024,WSP,12.5,0.2,4.409281437125749,0
14/05/2016,PBa,,,,1
14/05/2016,RH,98.0,24.0,58.7625,1
14/05/2016,TMP,25.6,5.4,17.76026119402985,1
14/05/2016,WDR,360.0,1.0,193.6138790035587,1
14/05/2016,WSP,7.1,0.4,1.9830960854092528,1
14/05/2017,PBa,,,,0
14/05/2017,RH,97.0,22.0,54.74872665534805,0
14/05/2017,TMP,25.5,6.1,18.823259762308997,0
14/05/2017,WDR,360.0,0.0,201.9506172839506,0
14/05/2017,WSP,5.5,0.2,1.9760141093474428,0
14/05/2018,PBa,,,,0
14/05/2018,RH,91.0,8.0,42.77439024390244,0
14/05/2018,TMP,28.1,8.2,19.577777777777776,0
14/05/2018,WDR,360.0,0.0,183.8109756097561,0
14/05/2018,WSP,7.2,0.2,2.3095528455284553,0
14/05/2019,PBa,,,,1
14/05/2019,RH,74.0,6.0,24.98807157057654,1
14/05/2019,TMP,32.7,4.0,21.42624254473161,1
14/05/2019,WDR,359.0,1.0,188.17785843920146,1
14/05/2019,WSP,8.9,0.0,2.374047186932849,1
14/05/2020,PBa,,,,0
14/05/2020,RH,83.0,16.0,39.536259541984734,0
14/05/2020,TMP,31.2,5.7,20.454007633587786,0
14/05/2020,WDR,359.0,3.0,173.4623015873016,0
14/05/2020,WSP,11.1,0.4,2.2515873015873016,0
14/05/2021,PBa,,,,0
14/05/2021,RH,100.0,34.0,63.75763358778626,0
14/05/2021,TMP,25.4,8.7,16.501684210526317,0
14/05/2021,WDR,360.0,0.0,254.87202925045705,0
14/05/2021,WSP,5.4,0.0,2.1875685557586837,0
14/05/2022,PBa,,,,0
14/05/2022,RH,93.0,5.0,29.418848167539267,0
14/05/2022,TMP,30.3,3.8,20.068924302788844,0
14/05/2022,WDR,360.0,1.0,151.70149253731344,0
14/05/2022,WSP,7.8,0.1,2.368358208955224,0
14/05/2023,RH,99.0,17.0,54.07202680067002,0
14/05/2023,TMP,26.3,5.7,16.702622377622376,0
14/05/2023,WDR,359.0,0.0,180.5951134380454,0
14/05/2023,WSP,6.9,0.2,1.969109947643979,0
14/05/2024,RH,81.0,11.0,35.38442211055276,1
14/05/2024,TMP,33.8,7.2,22.276271186440677,1
14/05/2024,WDR,360.0,1.0,172.7115987460815,1
14/05/2024,WSP,17.0,0.5,4.660815047021943,1
14/06/2016,PBa,,,,0
14/06/2016,RH,97.0,31.0,67.21107266435986,0
14/06/2016,TMP,27.8,6.8,17.848736462093864,0
14/06/2016,WDR,360.0,1.0,156.639846743295,0
14/06/2016,WSP,9.0,0.2,2.0842911877394634,0
14/06/2017,PBa,,,,0
14/06/2017,RH,100.0,32.0,69.69026548672566,0
14/06/2017,TMP,26.0,11.2,18.1181146025878,0
14/06/2017,WDR,360.0,0.0,199.38407079646018,0
14/06/2017,WSP,8.5,0.4,2.675221238938053,0
14/06/2018,PBa,,,,0
14/06/2018,RH,100.0,50.0,84.58882235528942,0
14/06/2018,TMP,22.1,9.8,15.347420634920635,0
14/06/2018,WDR,360.0,1.0,192.65441176470588,0
14/06/2018,WSP,4.8,0.1,1.3886029411764707,0
14/06/2019,PBa,,,,0
14/06/2019,RH,94.0,29.0,62.69444444444444,0
14/06/2019,TMP,28.2,7.9,17.805313092979127,0
14/06/2019,WDR,360.0,0.0,168.74479166666666,0
14/06/2019,WSP,5.1,0.1,2.1559027777777775,0
14/06/2020,PBa,,,,0
14/06/2020,RH,93.0,7.0,46.08730158730159,0
14/06/2020,TMP,26.7,4.7,17.56170634920635,0
14/06/2020,WDR,359.0,0.0,190.5506958250497,0
14/06/2020,WSP,7.9,0.1,2.526640159045726,0
14/06/2021,PBa,,,,0
14/06/2021,RH,100.0,40.0,76.28493647912886,0
14/06/2021,TMP,24.0,10.0,16.189463220675943,0
14/06/2021,WDR,360.0,0.0,217.0695652173913,0
14/06/2021,WSP,8.9,0.2,2.510086956521739,0
14/06/2022,PBa,,,,0
14/06/2022,RH,100.0,28.0,69.49391304347826,0
14/06/2022,TMP,24.0,8.9,16.833399602385686,0
14/06/2022,WDR,360.0,0.0,193.84521739130435,0
14/06/2022,WSP,7.5,0.0,1.9518260869565216,0
14/06/2023,RH,100.0,1.0,32.35961538461538,0
14/06/2023,TMP,35.1,6.4,22.803639846743295,0
14/06/2023,WDR,360.0,0.0,165.28702010968922,0
14/06/2023,WSP,6.7,0.2,2.327239488117002,0
14/06/2024,RH,94.0,18.0,50.14489311163896,0
14/06/2024,TMP,32.1,10.3,20.062189054726367,0
14/06/2024,WDR,360.0,0.0,192.72155688622755,0
14/06/2024,WSP,15.4,0.9,6.266467065868263,0
14/07/2016,PBa,,,,0
14/07/2016,RH,99.0,38.0,69.25919732441471,0
14/07/2016,TMP,24.7,7.6,16.669565217391305,0
14/07/2016,WDR,360.0,2.0,169.9452296819788,0
14/07/2016,WSP,5.9,0.1,1.8886925795053005,0
14/07/2017,PBa,,,,0
14/07/2017,RH,97.0,15.0,60.242070116861434,0
14/07/2017,TMP,26.9,4.5,17.778645833333332,0
14/07/2017,WDR,360.0,0.0,188.76736111111111,0
14/07/2017,WSP,9.0,0.1,2.415798611111111,0
14/07/2018,PBa,,,,0
14/07/2018,RH,96.0,32.0,74.07815631262525,0
14/07/2018,TMP,24.1,6.7,15.839655172413792,0
14/07/2018,WDR,360.0,1.0,169.05378151260504,0
14/07/2018,WSP,5.9,0.0,1.5843697478991596,0
14/07/2019,PBa,,,,0
14/07/2019,RH,95.0,29.0,69.91923076923077,0
14/07/2019,TMP,28.9,11.0,17.546153846153846,0
14/07/2019,WDR,360.0,0.0,182.08333333333334,0
14/07/2019,WSP,6.6,0.0,1.6676666666666666,0
14/07/2020,PBa,,,,0
14/07/2020,RH,93.0,23.0,60.65714285714286,0
14/07/2020,TMP,29.7,6.8,18.583101391650096,0
14/07/2020,WDR,360.0,0.0,180.25678496868477,0
14/07/2020,WSP,6.7,0.0,1.8244258872651355,0
14/07/2021,PBa,,,,0
14/07/2021,RH,100.0,28.0,68.6471663619744,0
14/07/2021,TMP,25.1,5.1,15.642828685258964,0
14/07/2021,WDR,360.0,0.0,233.80621572212067,0
14/07/2021,WSP,8.0,0.2,2.16599634369287,0
14/07/2022,PBa,,,,0
14/07/2022,RH,100.0,28.0,66.05739130434783,0
14/07/2022,TMP,25.5,8.3,16.95248508946322,0
14/07/2022,WDR,360.0,0.0,169.49801587301587,0
14/07/2022,WSP,8.4,0.0,2.0307539682539684,0
14/07/2023,RH,95.0,8.0,53.872727272727275,0
14/07/2023,TMP,29.5,6.7,19.05614406779661,0
14/07/2023,WDR,359.0,0.0,153.1048387096774,0
14/07/2023,WSP,6.6,0.0,2.0715725806451615,0
14/07/2024,RH,100.0,27.0,67.98958333333333,0
14/07/2024,TMP,26.5,6.6,16.682031249999998,0
14/07/2024,WDR,360.0,1.0,202.80921052631578,0
14/07/2024,WSP,11.1,0.2,4.576754385964913,0
14/08/2016,PBa,,,,0
14/08/2016,RH,97.0,22.0,55.32471728594507,0
14/08/2016,TMP,27.8,7.0,18.466235864297253,0
14/08/2016,WDR,360.0,1.0,161.45546218487394,0
14/08/2016,WSP,8.0,0.3,2.1001680672268908,0
14/08/2017,PBa,,,,0
14/08/2017,RH,100.0,26.0,64.58892617449665,0
14/08/2017,TMP,27.6,6.6,18.021678321678323,0
14/08/2017,WDR,359.0,3.0,176.08196721311475,0
14/08/2017,WSP,7.7,0.1,1.8673952641165756,0
14/08/2018,PBa,,,,0
14/08/2018,RH,97.0,30.0,64.43238095238095,0
14/08/2018,TMP,24.1,3.6,16.630253623188405,0
14/08/2018,WDR,359.0,1.0,168.80234505862646,0
14/08/2018,WSP,6.5,0.1,1.916247906197655,0
14/08/2019,PBa,,,,0
14/08/2019,RH,95.0,13.0,56.770833333333336,0
14/08/2019,TMP,28.6,8.1,18.917457305502847,0
14/08/2019,WDR,360.0,0.0,141.56179775280899,0
14/08/2019,WSP,10.1,0.0,2.059390048154093,0
14/08/2020,PBa,,,,0
14/08/2020,RH,95.0,28.0,68.08333333333333,0
14/08/2020,TMP,27.1,7.4,16.671138211382114,0
14/08/2020,WDR,360.0,1.0,194.77919708029196,0
14/08/2020,WSP,8.0,0.0,1.8647810218978103,0
14/08/2021,PBa,,,,0
14/08/2021,RH,100.0,31.0,65.94514767932489,0
14/08/2021,TMP,26.3,7.2,17.446444444444445,0
14/08/2021,WDR,360.0,0.0,179.95147679324896,0
14/08/2021,WSP,7.0,0.0,1.95210970464135,0
14/08/2022,PBa,,,,0
14/08/2022,RH,99.0,31.0,65.93939393939394,0
14/08/2022,TMP,25.0,8.6,17.133125,0
14/08/2022,WDR,359.0,1.0,135.25,0
14/08/2022,WSP,6.7,0.0,2.1025793650793654,0
14/08/2023,RH,100.0,32.0,64.484,0
14/08/2023,TMP,26.0,9.4,17.5898,0
14/08/2023,WDR,360.0,1.0,202.4770992366412,0
14/08/2023,WSP,5.8,0.0,2.3404214559386975,0
14/08/2024,RH,100.0,29.0,73.11111111111111,0
14/08/2024,TMP,26.6,9.9,17.02307692307692,0
14/08/2024,WDR,360.0,0.0,184.2093023255814,0
14/08/2024,WSP,12.3,0.1,4.0453488372093025,0
14/09/2016,PBa,,,,0
14/09/2016,RH,97.0,27.0,60.54884547069272,0
14/09/2016,TMP,25.8,7.7,17.616341030195382,0
14/09/2016,WDR,360.0,1.0,201.52233009708738,0
14/09/2016,WSP,8.1,0.2,2.4516504854368932,0
14/09/2017,PBa,,,,0
14/09/2017,RH,92.0,11.0,54.903636363636366,0
14/09/2017,TMP,27.7,10.0,18.288973384030417,0
14/09/2017,WDR,359.0,1.0,165.69874476987448,0
14/09/2017,WSP,6.4,0.2,1.8671548117154813,0
14/09/2018,PBa,,,,0
14/09/2018,RH,96.0,34.0,69.30797101449275,0
14/09/2018,TMP,25.5,11.0,17.29357638888889,0
14/09/2018,WDR,360.0,2.0,182.9078726968174,0
14/09/2018,WSP,6.9,0.0,1.9788944723618092,0
14/09/2019,PBa,,,,0
14/09/2019,RH,92.0,31.0,65.28125,0
14/09/2019,TMP,24.4,8.9,16.581746031746032,0
14/09/2019,WDR,360.0,1.0,227.71153846153845,0
14/09/2019,WSP,10.1,0.0,2.7653846153846153,0
14/09/2020,PBa,,,,0
14/09/2020,RH,95.0,46.0,67.125,0
14/09/2020,TMP,22.6,7.5,16.3218253968254,0
14/09/2020,WDR,360.0,0.0,254.74333333333334,0
14/09/2020,WSP,7.2,0.1,2.4596666666666667,0
14/09/2021,PBa,,,,0
14/09/2021,RH,100.0,35.0,66.43575418994413,0
14/09/2021,TMP,26.3,8.3,17.72822429906542,0
14/09/2021,WDR,355.0,4.0,136.75146771037183,0
14/09/2021,WSP,10.3,0.0,2.8264187866927593,0
14/09/2022,PBa,,,,0
14/09/2022,RH,100.0,35.0,62.70652173913044,0
14/09/2022,TMP,24.2,7.0,16.820652173913043,0
14/09/2022,WDR,360.0,0.0,182.24074074074073,0
14/09/2022,WSP,5.9,0.0,2.5330246913580248,0
14/09/2023,RH,100.0,14.0,58.75352112676056,0
14/09/2023,TMP,30.0,8.2,18.7320796460177,0
14/09/2023,WDR,360.0,0.0,169.28625954198472,0
14/09/2023,WSP,8.0,0.0,1.924618320610687,0
14/09/2024,RH,100.0,27.0,70.3175487465181,0
14/09/2024,TMP,28.9,10.4,18.700836820083683,0
14/09/2024,WDR,360.0,1.0,156.5078125,0
14/09/2024,WSP,11.8,0.1,3.658072916666667,0
14/10/2016,PBa,,,,0
14/10/2016,RH,100.0,25.0,58.54633204633205,0
14/10/2016,TMP,25.8,4.4,16.051631477927064,0
14/10/2016,WDR,360.0,1.0,218.50479846449136,0
14/10/2016,WSP,9.2,0.2,2.2804222648752397,0
14/10/2017,PBa,,,,0
14/10/2017,RH,100.0,25.0,66.33166666666666,0
14/10/2017,TMP,26.6,7.5,16.313194444444445,0
14/10/2017,WDR,360.0,1.0,187.7481884057971,0
14/10/2017,WSP,8.2,0.0,2.1347826086956525,0
14/10/2018,PBa,,,,0
14/10/2018,RH,95.0,34.0,65.7536534446764,0
14/10/2018,TMP,27.0,9.0,18.202584493041748,0
14/10/2018,WDR,360.0,1.0,177.15151515151516,0
14/10/2018,WSP,6.3,0.0,1.9892045454545453,0
14/10/2019,PBa,,,,0
14/10/2019,RH,95.0,20.0,57.72103004291846,0
14/10/2019,TMP,28.3,9.7,18.621599999999997,0
14/10/2019,WDR,360.0,0.0,215.51290322580644,0
14/10/2019,WSP,8.3,0.0,2.3356451612903224,0
14/10/2020,PBa,,,,0
14/10/2020,RH,94.0,28.0,61.77291666666667,0
14/10/2020,TMP,27.2,9.2,17.351587301587305,0
14/10/2020,WDR,360.0,0.0,234.56,0
14/10/2020,WSP,7.4,0.0,2.328,0
14/10/2021,PBa,,,,0
14/10/2021,RH,99.0,16.0,52.82608695652174,0
14/10/2021,TMP,30.5,7.8,19.228881469115194,0
14/10/2021,WDR,360.0,1.0,182.6965265082267,0
14/10/2021,WSP,8.8,0.0,1.8647166361974405,0
14/10/2022,PBa,,,,0
14/10/2022,RH,97.0,26.0,53.90684410646388,0
14/10/2022,TMP,25.1,5.0,16.817764471057885,0
14/10/2022,WDR,359.0,0.0,188.06037151702787,0
14/10/2022,WSP,6.5,0.0,1.9253869969040247,0
14/10/2023,RH,100.0,34.0,63.64225941422594,0
14/10/2023,TMP,25.7,8.0,17.201160092807424,0
14/10/2023,WDR,360.0,0.0,192.65779467680608,0
14/10/2023,WSP,6.2,0.0,2.4300380228136884,0
14/10/2024,RH,100.0,26.0,62.539603960396036,0
14/10/2024,TMP,24.6,5.5,15.903846153846153,0
14/10/2024,WDR,360.0,0.0,188.54736842105262,0
14/10/2024,WSP,9.6,0.1,3.825,0
14/11/2016,PBa,,,,0
14/11/2016,RH,100.0,22.0,69.58875219683655,0
14/11/2016,TMP,24.8,2.7,14.866608084358525,0
14/11/2016,WDR,360.0,1.0,181.3664259927798,0
14/11/2016,WSP,6.8,0.1,1.6032490974729243,0
14/11/2017,PBa,,,,0
14/11/2017,RH,94.0,30.0,58.13666666666666,0
14/11/2017,TMP,22.7,5.1,14.743826086956522,0
14/11/2017,WDR,360.0,0.0,226.07118055555554,0
14/11/2017,WSP,7.0,0.4,2.6121527777777778,0
14/11/2018,PBa,,,,0
14/11/2018,RH,100.0,75.0,88.76666666666667,0
14/11/2018,TMP,12.0,1.7,6.7,0
14/11/2018,WDR,360.0,0.0,162.24067796610169,0
14/11/2018,WSP,5.1,0.0,1.695593220338983,0
14/11/2019,PBa,,,,0
14/11/2019,RH,92.0,25.0,56.28731343283582,0
14/11/2019,TMP,24.4,7.3,16.3125,0
14/11/2019,WDR,359.0,0.0,168.5112540192926,0
14/11/2019,WSP,6.6,0.4,2.2266881028938905,0
14/11/2020,PBa,,,,0
14/11/2020,RH,89.0,12.0,40.01709401709402,0
14/11/2020,TMP,27.8,0.2,16.650581395348837,0
14/11/2020,WDR,360.0,1.0,174.6547619047619,0
14/11/2020,WSP,5.8,0.0,1.58843537414966,0
14/11/2021,PBa,,,,0
14/11/2021,RH,100.0,25.0,60.06032906764168,0
14/11/2021,TMP,23.6,-0.2,12.514010507880911,0
14/11/2021,WDR,359.0,1.0,175.2944550669216,0
14/11/2021,WSP,5.2,0.0,1.7464627151051624,0
14/11/2022,PBa,,,,1
14/11/2022,RH,100.0,14.0,53.91783567134269,1
14/11/2022,TMP,26.7,3.6,16.868000000000002,1
14/11/2022,WDR,358.0,2.0,159.01923076923077,1
14/11/2022,WSP,5.7,0.0,1.7062937062937062,1
14/11/2023,RH,100.0,38.0,69.91358024691358,0
14/11/2023,TMP,21.7,5.7,14.580593607305936,0
14/11/2023,WDR,360.0,0.0,223.27111984282908,0
14/11/2023,WSP,4.8,0.0,2.207465618860511,0
14/11/2024,RH,100.0,27.0,55.71179883945842,0
14/11/2024,TMP,22.0,-0.2,13.611486486486486,0
14/11/2024,WDR,360.0,0.0,205.64300626304802,0
14/11/2024,WSP,13.0,0.7,5.4365344467640915,0
14/12/2016,PBa,,,,0
14/12/2016,RH,92.0,12.0,42.863013698630134,0
14/12/2016,TMP,26.3,-1.0,15.13767361111111,0
14/12/2016,WDR,359.0,1.0,187.28473413379075,0
14/12/2016,WSP,6.2,0.1,1.5667238421955403,0
14/12/2017,PBa,,,,1
14/12/2017,RH,89.0,8.0,39.694117647058825,1
14/12/2017,TMP,25.0,-2.0,13.37863397548161,1
14/12/2017,WDR,358.0,1.0,170.69405594405595,1
14/12/2017,WSP,7.2,0.1,1.602097902097902,1
14/12/2018,PBa,,,,0
14/12/2018,RH,98.0,20.0,55.79696394686907,0
14/12/2018,TMP,23.2,3.4,13.839201451905625,0
14/12/2018,WDR,359.0,3.0,173.0534223706177,0
14/12/2018,WSP,6.5,0.1,1.7944908180300503,0
14/12/2019,PBa,,,,0
14/12/2019,RH,93.0,7.0,41.346014492753625,0
14/12/2019,TMP,25.0,1.7,14.686631944444445,0
14/12/2019,WDR,360.0,2.0,165.74679487179486,0
14/12/2019,WSP,6.6,0.2,1.576602564102564,0
14/12/2020,PBa,,,,0
14/12/2020,RH,91.0,25.0,53.24850894632207,0
14/12/2020,TMP,24.6,0.7,15.398292220113852,0
14/12/2020,WDR,359.0,1.0,177.60513643659712,0
14/12/2020,WSP,9.6,0.0,2.7147672552166933,0
14/12/2021,PBa,,,,0
14/12/2021,RH,95.0,18.0,52.75396825396825,0
14/12/2021,TMP,25.4,2.4,14.492045454545455,0
14/12/2021,WDR,360.0,1.0,179.86174242424244,0
14/12/2021,WSP,5.9,0.0,1.6329545454545455,0
14/12/2022,PBa,,,,0
14/12/2022,RH,100.0,6.0,48.04181818181818,0
14/12/2022,TMP,26.1,-0.3,14.2865275142315,0
14/12/2022,WDR,360.0,1.0,157.01505016722408,0
14/12/2022,WSP,6.6,0.0,1.8073578595317725,0
14/12/2023,RH,100.0,54.0,76.23127753303964,0
14/12/2023,TMP,17.7,4.1,11.788669950738916,0
14/12/2023,WDR,360.0,1.0,199.2874251497006,0
14/12/2023,WSP,3.9,0.0,1.5972055888223553,0
14/12/2024,RH,97.0,8.0,41.969298245614034,0
14/12/2024,TMP,26.4,-1.2,15.323039215686276,0
14/12/2024,WDR,360.0,0.0,183.23541666666668,0
14/12/2024,WSP,13.8,0.2,3.759583333333333,0
15/01/2016,PBa,,,,0
